rxcui,drug_name,utilization_raw,utilization_score,utilization_percentile,spend_raw,spend_score,spend_percentile,disease_burden_raw,disease_burden_score,disease_burden_percentile,population_impact_raw,population_impact_score,population_impact_percentile,risk_raw,risk_score,risk_percentile,ehi_score,ehi_rank,ehi_percentile,ehi_tier,ehi_tier_label,primary_driver,secondary_driver,limiting_factor,methodology_version,calculation_date,source_coverage_flag,source_overall_intelligence_score,source_claims_readiness_score,source_ai_readiness_score,source_semantic_richness_score,source_interoperability_score,source_clinical_semantics_score,source_explainability_score,source_relationship_density_score,source_classification_density_score,source_relationship_count,source_classification_count,source_disease_count,source_atc_hierarchy_depth,source_schedule_count
508,allantoin,45.054750763308114,58.03,58.03,64.1410593389088,69.46,69.46,17.767323775388295,25.3,25.3,41.59114728527811,56.5,56.5,67.00981929510155,98.63,98.63,58.17,2962,57.43,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0
513,allethrin,33.57566706491438,48.42,48.42,41.6686837913182,52.05,52.05,17.767323775388295,25.3,25.3,33.040479888490644,48.14,48.14,64.07757948360546,90.63,90.63,48.88,3173,48.35,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,20.4,38.0,6.0,8.0,38.0,0.0,14.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0
516,allobarbital,37.173478361874416,49.93,49.93,48.81665073675826,59.95,59.95,17.767323775388295,25.3,25.3,35.433602482410734,51.96,51.96,64.91214904420549,93.89,93.89,52.21,3155,49.92,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,23.85,42.0,9.0,12.0,42.0,0.0,16.0,60.0,0.0,6.0,0.0,0.0,0.0,0.0
519,allopurinol,45.12842658967211,58.22,58.22,64.25157307845481,69.64,69.64,17.767323775388295,25.3,25.3,41.73849893800611,56.69,56.69,67.05586668657905,98.81,98.81,58.32,2953,57.64,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,30.0,0.0,0.0,0.0,0.0
525,allylestrenol,44.463021040754015,56.51,56.51,63.25346475507766,67.89,67.89,17.767323775388295,25.3,25.3,40.40768784016992,54.83,54.83,66.63998821850524,97.52,97.52,56.96,3035,55.08,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,14.0,0.0,0.0,0.0,0.0
528,almitrine,40.585440727465816,54.26,54.26,55.685844285145365,63.52,63.52,17.767323775388295,25.3,25.3,37.455027213593524,53.0,53.0,65.63056302270012,95.32,95.32,54.7,3124,53.15,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,27.3,46.0,12.0,16.0,46.0,0.0,18.0,80.0,0.0,8.0,0.0,0.0,0.0,0.0
529,almitrine dimesylate,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
535,alpha 1-antitrypsin,45.03417463162087,57.98,57.98,64.11019514137794,69.41,69.41,17.767323775388295,25.3,25.3,41.54999502190363,56.45,56.45,66.99695921279702,98.57,98.57,58.13,2965,57.35,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,24.0,0.0,0.0,0.0,0.0
560,alpha-amylase,38.88867449887163,53.07,53.07,52.263694942254084,61.74,61.74,17.767323775388295,25.3,25.3,36.46049475640515,52.71,52.71,65.27633412982875,94.4,94.4,53.76,3140,50.49,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,25.58,44.0,10.5,14.0,44.0,0.0,17.0,70.0,0.0,7.0,0.0,0.0,0.0,0.0
569,eflornithine,44.883836121067304,57.69,57.69,63.88468737554759,68.82,68.82,17.767323775388295,25.3,25.3,41.2493180007965,56.19,56.19,66.90299764370104,98.31,98.31,57.83,2983,56.97,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,20.0,0.0,0.0,0.0,0.0
594,alphaprodine,37.173478361874416,49.93,49.93,48.81665073675826,59.95,59.95,17.767323775388295,25.3,25.3,35.433602482410734,51.96,51.96,64.91214904420549,93.89,93.89,52.21,3155,49.92,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,23.85,42.0,9.0,12.0,42.0,0.0,16.0,60.0,0.0,6.0,0.0,0.0,0.0,0.0
595,algestone,31.63164443116952,46.8,46.8,37.878399840700915,47.19,47.19,17.767323775388295,25.3,25.3,31.555934621000933,46.57,46.57,63.57037783751493,88.81,88.81,46.76,3177,46.8,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,18.67,36.0,4.5,6.0,36.0,0.0,13.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0
596,alprazolam,44.77614330280101,57.53,57.53,63.72314814814815,68.4,68.4,17.767323775388295,25.3,25.3,41.033932364263904,55.37,55.37,66.83568963228461,97.92,97.92,57.52,3002,55.72,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,18.0,0.0,0.0,0.0,0.0
597,alprenolol,44.095305655117485,56.1,56.1,62.701891676622864,66.95,66.95,17.767323775388295,25.3,25.3,39.672257068896855,54.45,54.45,66.4101661024824,96.89,96.89,56.48,3060,54.56,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,11.0,0.0,0.0,0.0,0.0
598,alprostadil,45.03417463162087,57.98,57.98,64.11019514137794,69.41,69.41,17.767323775388295,25.3,25.3,41.54999502190363,56.45,56.45,66.99695921279702,98.57,98.57,58.13,2965,57.35,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,24.0,0.0,0.0,0.0,0.0
599,alseroxylon,35.41497278640648,49.35,49.35,45.304642373556355,55.15,55.15,17.767323775388295,25.3,25.3,34.32009133147485,49.04,49.04,64.52089555953803,92.51,92.51,50.26,3172,49.22,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,22.12,40.0,7.5,10.0,40.0,0.0,15.0,50.0,0.0,5.0,0.0,0.0,0.0,0.0
611,aluminum aspirin,33.57566706491438,48.42,48.42,41.6686837913182,52.05,52.05,17.767323775388295,25.3,25.3,33.040479888490644,48.14,48.14,64.07757948360546,90.63,90.63,48.88,3173,48.35,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,20.4,38.0,6.0,8.0,38.0,0.0,14.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0
612,aluminum hydroxide,45.03417463162087,57.98,57.98,64.11019514137794,69.41,69.41,17.767323775388295,25.3,25.3,41.54999502190363,56.45,56.45,66.99695921279702,98.57,98.57,58.13,2965,57.35,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,24.0,0.0,0.0,0.0,0.0
613,aluminum hydroxide gel,44.095305655117485,56.1,56.1,62.701891676622864,66.95,66.95,17.767323775388295,25.3,25.3,39.672257068896855,54.45,54.45,66.4101661024824,96.89,96.89,56.48,3060,54.56,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,11.0,0.0,0.0,0.0,0.0
615,aluminum oxide,44.833225474578526,57.62,57.62,63.80877140581442,68.58,68.58,17.767323775388295,25.3,25.3,41.14809670781893,56.12,56.12,66.87136598964557,98.23,98.23,57.73,2989,56.85,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,19.0,0.0,0.0,0.0,0.0
620,amantadine,44.833225474578526,57.62,57.62,63.80877140581442,68.58,68.58,17.767323775388295,25.3,25.3,41.14809670781893,56.12,56.12,66.87136598964557,98.23,98.23,57.73,2989,56.85,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,19.0,0.0,0.0,0.0,0.0
621,amantadine sulfate,33.57566706491438,48.42,48.42,41.6686837913182,52.05,52.05,17.767323775388295,25.3,25.3,33.040479888490644,48.14,48.14,64.07757948360546,90.63,90.63,48.88,3173,48.35,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,20.4,38.0,6.0,8.0,38.0,0.0,14.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0
623,ambenonium,44.23070987654321,56.26,56.26,62.90499800876145,67.16,67.16,17.767323775388295,25.3,25.3,39.94306551174831,54.59,54.59,66.49479374087349,97.26,97.26,56.64,3050,54.78,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,12.0,0.0,0.0,0.0,0.0
624,ambenonium chloride,38.88867449887163,53.07,53.07,52.263694942254084,61.74,61.74,17.767323775388295,25.3,25.3,36.46049475640515,52.71,52.71,65.27633412982875,94.4,94.4,53.76,3140,50.49,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,25.58,44.0,10.5,14.0,44.0,0.0,17.0,70.0,0.0,7.0,0.0,0.0,0.0,0.0
625,ambroxol,44.833225474578526,57.62,57.62,63.80877140581442,68.58,68.58,17.767323775388295,25.3,25.3,41.14809670781893,56.12,56.12,66.87136598964557,98.23,98.23,57.73,2989,56.85,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,19.0,0.0,0.0,0.0,0.0
626,amdinocillin,44.55860049117218,56.63,56.63,63.3968339307049,68.03,68.03,17.767323775388295,25.3,25.3,40.59884674100624,55.1,55.1,66.6997253750166,97.62,97.62,57.08,3028,55.24,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,15.0,0.0,0.0,0.0,0.0
627,amdinocillin pivoxil,44.77614330280101,57.53,57.53,63.72314814814815,68.4,68.4,17.767323775388295,25.3,25.3,41.033932364263904,55.37,55.37,66.83568963228461,97.92,97.92,57.52,3002,55.72,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,18.0,0.0,0.0,0.0,0.0
632,mitomycin,45.09075899376079,58.13,58.13,64.19507168458782,69.54,69.54,17.767323775388295,25.3,25.3,41.663163746183464,56.58,56.58,67.03232443913447,98.72,98.72,58.24,2958,57.52,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,27.0,0.0,0.0,0.0,0.0
641,amikacin,45.006961038099035,57.92,57.92,64.06937475109518,69.35,69.35,17.767323775388295,25.3,25.3,41.49556783485995,56.39,56.39,66.97995071684588,98.52,98.52,58.08,2968,57.28,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,23.0,0.0,0.0,0.0,0.0
643,amikacin sulfate,44.23070987654321,56.26,56.26,62.90499800876145,67.16,67.16,17.767323775388295,25.3,25.3,39.94306551174831,54.59,54.59,66.49479374087349,97.26,97.26,56.64,3050,54.78,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,12.0,0.0,0.0,0.0,0.0
644,amiloride,44.883836121067304,57.69,57.69,63.88468737554759,68.82,68.82,17.767323775388295,25.3,25.3,41.2493180007965,56.19,56.19,66.90299764370104,98.31,98.31,57.83,2983,56.97,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,20.0,0.0,0.0,0.0,0.0
645,aminacrine,44.77614330280101,57.53,57.53,63.72314814814815,68.4,68.4,17.767323775388295,25.3,25.3,41.033932364263904,55.37,55.37,66.83568963228461,97.92,97.92,57.52,3002,55.72,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,18.0,0.0,0.0,0.0,0.0
677,aminoglutethimide,44.97344185583433,57.85,57.85,64.01909597769813,69.29,69.29,17.767323775388295,25.3,25.3,41.42852947033055,56.33,56.33,66.95900122793044,98.46,98.46,58.03,2972,57.18,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,22.0,0.0,0.0,0.0,0.0
683,aminolevulinic acid,44.97344185583433,57.85,57.85,64.01909597769813,69.29,69.29,17.767323775388295,25.3,25.3,41.42852947033055,56.33,56.33,66.95900122793044,98.46,98.46,58.03,2972,57.18,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,22.0,0.0,0.0,0.0,0.0
689,aminophylline,44.833225474578526,57.62,57.62,63.80877140581442,68.58,68.58,17.767323775388295,25.3,25.3,41.14809670781893,56.12,56.12,66.87136598964557,98.23,98.23,57.73,2989,56.85,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,19.0,0.0,0.0,0.0,0.0
695,aminopyrine,45.144854307712734,58.26,58.26,64.27621465551573,69.68,69.68,17.767323775388295,25.3,25.3,41.771354374087345,56.74,56.74,67.06613401035443,98.88,98.88,58.36,2950,57.7,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,32.0,0.0,0.0,0.0,0.0
703,amiodarone,44.711593986459576,57.42,57.42,63.626324173636,68.27,68.27,17.767323775388295,25.3,25.3,40.90483373158104,55.26,55.26,66.79534630957122,97.82,97.82,57.42,3006,55.59,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,17.0,0.0,0.0,0.0,0.0
704,amitriptyline,44.97344185583433,57.85,57.85,64.01909597769813,69.29,69.29,17.767323775388295,25.3,25.3,41.42852947033055,56.33,56.33,66.95900122793044,98.46,98.46,58.03,2972,57.18,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,22.0,0.0,0.0,0.0,0.0
709,ammonium,33.57566706491438,48.42,48.42,41.6686837913182,52.05,52.05,17.767323775388295,25.3,25.3,33.040479888490644,48.14,48.14,64.07757948360546,90.63,90.63,48.88,3173,48.35,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,20.4,38.0,6.0,8.0,38.0,0.0,14.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0
712,ammonium chloride,44.93145990973052,57.77,57.77,63.95612305854241,69.18,69.18,17.767323775388295,25.3,25.3,41.34456557812293,56.26,56.26,66.93276251161555,98.39,98.39,57.96,2977,57.08,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,21.0,0.0,0.0,0.0,0.0
719,amobarbital,44.711593986459576,57.42,57.42,63.626324173636,68.27,68.27,17.767323775388295,25.3,25.3,40.90483373158104,55.26,55.26,66.79534630957122,97.82,97.82,57.42,3006,55.59,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,17.0,0.0,0.0,0.0,0.0
720,amodiaquine,44.095305655117485,56.1,56.1,62.701891676622864,66.95,66.95,17.767323775388295,25.3,25.3,39.672257068896855,54.45,54.45,66.4101661024824,96.89,96.89,56.48,3060,54.56,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,11.0,0.0,0.0,0.0,0.0
722,amoxapine,44.883836121067304,57.69,57.69,63.88468737554759,68.82,68.82,17.767323775388295,25.3,25.3,41.2493180007965,56.19,56.19,66.90299764370104,98.31,98.31,57.83,2983,56.97,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,20.0,0.0,0.0,0.0,0.0
723,amoxicillin,45.054750763308114,58.03,58.03,64.1410593389088,69.46,69.46,17.767323775388295,25.3,25.3,41.59114728527811,56.5,56.5,67.00981929510155,98.63,98.63,58.17,2962,57.43,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0
725,amphetamine,45.12842658967211,58.22,58.22,64.25157307845481,69.64,69.64,17.767323775388295,25.3,25.3,41.73849893800611,56.69,56.69,67.05586668657905,98.81,98.81,58.32,2953,57.64,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,30.0,0.0,0.0,0.0,0.0
732,amphotericin B,45.006961038099035,57.92,57.92,64.06937475109518,69.35,69.35,17.767323775388295,25.3,25.3,41.49556783485995,56.39,56.39,66.97995071684588,98.52,98.52,58.08,2968,57.28,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,23.0,0.0,0.0,0.0,0.0
733,ampicillin,45.072008164078056,58.07,58.07,64.16694544006373,69.51,69.51,17.767323775388295,25.3,25.3,41.625662086818004,56.54,56.54,67.02060517058277,98.68,98.68,58.21,2960,57.48,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,26.0,0.0,0.0,0.0,0.0
738,inamrinone,44.77614330280101,57.53,57.53,63.72314814814815,68.4,68.4,17.767323775388295,25.3,25.3,41.033932364263904,55.37,55.37,66.83568963228461,97.92,97.92,57.52,3002,55.72,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,18.0,0.0,0.0,0.0,0.0
739,amsacrine,44.55860049117218,56.63,56.63,63.3968339307049,68.03,68.03,17.767323775388295,25.3,25.3,40.59884674100624,55.1,55.1,66.6997253750166,97.62,97.62,57.08,3028,55.24,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,15.0,0.0,0.0,0.0,0.0
742,amyl nitrite,44.833225474578526,57.62,57.62,63.80877140581442,68.58,68.58,17.767323775388295,25.3,25.3,41.14809670781893,56.12,56.12,66.87136598964557,98.23,98.23,57.73,2989,56.85,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,19.0,0.0,0.0,0.0,0.0
743,amylase,44.23070987654321,56.26,56.26,62.90499800876145,67.16,67.16,17.767323775388295,25.3,25.3,39.94306551174831,54.59,54.59,66.49479374087349,97.26,97.26,56.64,3050,54.78,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,30.75,50.0,15.0,20.0,50.0,0.0,20.0,100.0,0.0,12.0,0.0,0.0,0.0,0.0
756,Anafranil,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
768,Synflex,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,Anaspaz,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
